Date,Object,Index,Name,NewStat,NewCt,NewTm,Note
01/15/2014 02:19:49.442 AM,DI,1,INDEX COMLPETE,0,7638,26522,DI Change
01/15/2014 02:19:59.821 AM,DI,3,SPINDLE,0,129,15008,DI Change
01/15/2014 02:20:09.317 AM,DI,2,FIXTURES CLAMPLED,1,7721,59801,DI Change
01/15/2014 02:20:09.330 AM,DI,4,UNITS RETURNED,1,7717,653,DI Change
01/15/2014 02:20:13.582 AM,DI,3,SPINDLE,1,130,15008,DI Change
01/15/2014 02:20:18.494 AM,DI,1,INDEX COMLPETE,1,7639,26522,DI Change
01/15/2014 02:20:18.516 AM,DI,4,UNITS RETURNED,0,7717,662,DI Change
01/15/2014 02:20:19.477 AM,DI,2,FIXTURES CLAMPLED,0,7721,59811,DI Change
01/15/2014 02:20:30.285 AM,DI,1,INDEX COMLPETE,0,7639,26533,DI Change
01/15/2014 02:20:30.302 AM,DI,4,UNITS RETURNED,1,7718,662,DI Change
01/15/2014 02:20:32.583 AM,DI,2,FIXTURES CLAMPLED,1,7722,59811,DI Change
01/15/2014 02:20:49.832 AM,DI,1,INDEX COMLPETE,1,7640,26533,DI Change
01/15/2014 02:20:49.944 AM,DI,4,UNITS RETURNED,0,7718,682,DI Change
01/15/2014 02:20:50.815 AM,DI,2,FIXTURES CLAMPLED,0,7722,59830,DI Change
01/15/2014 02:21:01.735 AM,DI,1,INDEX COMLPETE,0,7640,26545,DI Change
01/15/2014 02:21:01.849 AM,DI,4,UNITS RETURNED,1,7719,682,DI Change
01/15/2014 02:21:04.032 AM,DI,2,FIXTURES CLAMPLED,1,7723,59830,DI Change
01/15/2014 02:21:17.136 AM,DI,1,INDEX COMLPETE,1,7641,26545,DI Change
01/15/2014 02:21:17.245 AM,DI,4,UNITS RETURNED,0,7719,697,DI Change
01/15/2014 02:21:18.117 AM,DI,2,FIXTURES CLAMPLED,0,7723,59844,DI Change
01/15/2014 02:21:29.037 AM,DI,1,INDEX COMLPETE,0,7641,26557,DI Change
01/15/2014 02:21:29.148 AM,DI,4,UNITS RETURNED,1,7720,697,DI Change
01/15/2014 02:21:30.899 AM,DI,2,FIXTURES CLAMPLED,1,7724,59844,DI Change
01/15/2014 02:21:45.967 AM,DI,1,INDEX COMLPETE,1,7642,26557,DI Change
01/15/2014 02:21:45.986 AM,DI,4,UNITS RETURNED,0,7720,714,DI Change
01/15/2014 02:21:46.948 AM,DI,2,FIXTURES CLAMPLED,0,7724,59860,DI Change
01/15/2014 02:21:57.761 AM,DI,1,INDEX COMLPETE,0,7642,26569,DI Change
01/15/2014 02:21:57.781 AM,DI,4,UNITS RETURNED,1,7721,714,DI Change
01/15/2014 02:21:59.397 AM,DI,2,FIXTURES CLAMPLED,1,7725,59860,DI Change
01/15/2014 02:22:05.403 AM,DI,1,INDEX COMLPETE,1,7643,26569,DI Change
01/15/2014 02:22:05.423 AM,DI,4,UNITS RETURNED,0,7721,721,DI Change
01/15/2014 02:22:06.387 AM,DI,2,FIXTURES CLAMPLED,0,7725,59867,DI Change
01/15/2014 02:22:17.305 AM,DI,1,INDEX COMLPETE,0,7643,26581,DI Change
01/15/2014 02:22:17.324 AM,DI,4,UNITS RETURNED,1,7722,721,DI Change
01/15/2014 02:22:18.839 AM,DI,2,FIXTURES CLAMPLED,1,7726,59867,DI Change
01/15/2014 02:22:23.099 AM,DI,1,INDEX COMLPETE,1,7644,26581,DI Change
01/15/2014 02:22:23.118 AM,DI,4,UNITS RETURNED,0,7722,727,DI Change
01/15/2014 02:22:24.077 AM,DI,2,FIXTURES CLAMPLED,0,7726,59872,DI Change
01/15/2014 02:22:34.889 AM,DI,1,INDEX COMLPETE,0,7644,26593,DI Change
01/15/2014 02:22:34.909 AM,DI,4,UNITS RETURNED,1,7723,727,DI Change
01/15/2014 02:22:36.745 AM,DI,2,FIXTURES CLAMPLED,1,7727,59872,DI Change
01/15/2014 02:22:40.456 AM,DI,1,INDEX COMLPETE,1,7645,26593,DI Change
01/15/2014 02:22:40.475 AM,DI,4,UNITS RETURNED,0,7723,733,DI Change
01/15/2014 02:22:41.441 AM,DI,2,FIXTURES CLAMPLED,0,7727,59877,DI Change
01/15/2014 02:22:52.145 AM,DI,1,INDEX COMLPETE,0,7645,26604,DI Change
01/15/2014 02:22:52.253 AM,DI,4,UNITS RETURNED,1,7724,733,DI Change
01/15/2014 02:22:54.547 AM,DI,2,FIXTURES CLAMPLED,1,7728,59877,DI Change
01/15/2014 02:22:58.366 AM,DI,1,INDEX COMLPETE,1,7646,26604,DI Change
01/15/2014 02:22:58.386 AM,DI,4,UNITS RETURNED,0,7724,739,DI Change
01/15/2014 02:22:59.355 AM,DI,2,FIXTURES CLAMPLED,0,7728,59881,DI Change
01/15/2014 02:23:10.272 AM,DI,1,INDEX COMLPETE,0,7646,26616,DI Change
01/15/2014 02:23:10.292 AM,DI,4,UNITS RETURNED,1,7725,739,DI Change
01/15/2014 02:23:12.458 AM,DI,2,FIXTURES CLAMPLED,1,7729,59881,DI Change
01/15/2014 02:23:16.059 AM,DI,1,INDEX COMLPETE,1,7647,26616,DI Change
01/15/2014 02:23:16.079 AM,DI,4,UNITS RETURNED,0,7725,745,DI Change
01/15/2014 02:23:17.047 AM,DI,2,FIXTURES CLAMPLED,0,7729,59886,DI Change
01/15/2014 02:23:27.965 AM,DI,1,INDEX COMLPETE,0,7647,26628,DI Change
01/15/2014 02:23:27.985 AM,DI,4,UNITS RETURNED,1,7726,745,DI Change
01/15/2014 02:23:29.819 AM,DI,2,FIXTURES CLAMPLED,1,7730,59886,DI Change
01/15/2014 02:23:33.748 AM,DI,1,INDEX COMLPETE,1,7648,26628,DI Change
01/15/2014 02:23:33.871 AM,DI,4,UNITS RETURNED,0,7726,751,DI Change
01/15/2014 02:23:34.735 AM,DI,2,FIXTURES CLAMPLED,0,7730,59891,DI Change
01/15/2014 02:23:45.543 AM,DI,1,INDEX COMLPETE,0,7648,26640,DI Change
01/15/2014 02:23:45.563 AM,DI,4,UNITS RETURNED,1,7727,751,DI Change
01/15/2014 02:23:47.623 AM,DI,2,FIXTURES CLAMPLED,1,7731,59891,DI Change
01/15/2014 02:23:51.332 AM,DI,1,INDEX COMLPETE,1,7649,26640,DI Change
01/15/2014 02:23:51.444 AM,DI,4,UNITS RETURNED,0,7727,756,DI Change
01/15/2014 02:23:52.429 AM,DI,2,FIXTURES CLAMPLED,0,7731,59896,DI Change
01/15/2014 02:24:03.235 AM,DI,1,INDEX COMLPETE,0,7649,26652,DI Change
01/15/2014 02:24:03.350 AM,DI,4,UNITS RETURNED,1,7728,756,DI Change
01/15/2014 02:24:05.530 AM,DI,2,FIXTURES CLAMPLED,1,7732,59896,DI Change
01/15/2014 02:24:09.462 AM,DI,1,INDEX COMLPETE,1,7650,26652,DI Change
01/15/2014 02:24:09.572 AM,DI,4,UNITS RETURNED,0,7728,763,DI Change
01/15/2014 02:24:10.443 AM,DI,2,FIXTURES CLAMPLED,0,7732,59901,DI Change
01/15/2014 02:24:21.364 AM,DI,1,INDEX COMLPETE,0,7650,26664,DI Change
01/15/2014 02:24:21.384 AM,DI,4,UNITS RETURNED,1,7729,763,DI Change
01/15/2014 02:24:23.332 AM,DI,2,FIXTURES CLAMPLED,1,7733,59901,DI Change
01/15/2014 02:24:27.156 AM,DI,1,INDEX COMLPETE,1,7651,26664,DI Change
01/15/2014 02:24:27.265 AM,DI,4,UNITS RETURNED,0,7729,768,DI Change
01/15/2014 02:24:28.134 AM,DI,2,FIXTURES CLAMPLED,0,7733,59906,DI Change
01/15/2014 02:24:39.057 AM,DI,1,INDEX COMLPETE,0,7651,26676,DI Change
01/15/2014 02:24:39.166 AM,DI,4,UNITS RETURNED,1,7730,768,DI Change
01/15/2014 02:24:40.802 AM,DI,2,FIXTURES CLAMPLED,1,7734,59906,DI Change
01/15/2014 02:24:44.732 AM,DI,1,INDEX COMLPETE,1,7652,26676,DI Change
01/15/2014 02:24:45.715 AM,DI,2,FIXTURES CLAMPLED,0,7734,59910,DI Change
01/15/2014 02:24:56.527 AM,DI,1,INDEX COMLPETE,0,7652,26687,DI Change
01/15/2014 02:24:56.644 AM,DI,4,UNITS RETURNED,1,7731,774,DI Change
01/15/2014 02:24:58.275 AM,DI,2,FIXTURES CLAMPLED,1,7735,59910,DI Change
01/15/2014 02:25:02.316 AM,DI,1,INDEX COMLPETE,1,7653,26687,DI Change
01/15/2014 02:25:02.336 AM,DI,4,UNITS RETURNED,0,7731,780,DI Change
01/15/2014 02:25:03.299 AM,DI,2,FIXTURES CLAMPLED,0,7735,59915,DI Change
01/15/2014 02:25:14.330 AM,DI,1,INDEX COMLPETE,0,7653,26699,DI Change
01/15/2014 02:25:14.350 AM,DI,4,UNITS RETURNED,1,7732,780,DI Change
01/15/2014 02:25:15.749 AM,DI,2,FIXTURES CLAMPLED,1,7736,59915,DI Change
01/15/2014 02:25:19.788 AM,DI,1,INDEX COMLPETE,1,7654,26699,DI Change
01/15/2014 02:25:19.808 AM,DI,4,UNITS RETURNED,0,7732,785,DI Change
01/15/2014 02:25:20.771 AM,DI,2,FIXTURES CLAMPLED,0,7736,59921,DI Change
01/15/2014 02:25:32.023 AM,DI,1,INDEX COMLPETE,0,7654,26712,DI Change
01/15/2014 02:25:32.038 AM,DI,4,UNITS RETURNED,1,7733,785,DI Change
01/15/2014 02:25:33.548 AM,DI,2,FIXTURES CLAMPLED,1,7737,59921,DI Change
01/15/2014 02:25:37.588 AM,DI,1,INDEX COMLPETE,1,7655,26712,DI Change
01/15/2014 02:25:37.608 AM,DI,4,UNITS RETURNED,0,7733,791,DI Change
01/15/2014 02:25:38.575 AM,DI,2,FIXTURES CLAMPLED,0,7737,59926,DI Change
01/15/2014 02:25:49.495 AM,DI,1,INDEX COMLPETE,0,7655,26724,DI Change
01/15/2014 02:25:49.516 AM,DI,4,UNITS RETURNED,1,7734,791,DI Change
01/15/2014 02:25:51.568 AM,DI,2,FIXTURES CLAMPLED,1,7738,59926,DI Change
01/15/2014 02:25:55.497 AM,DI,1,INDEX COMLPETE,1,7656,26724,DI Change
01/15/2014 02:25:55.517 AM,DI,4,UNITS RETURNED,0,7734,797,DI Change
01/15/2014 02:25:56.481 AM,DI,2,FIXTURES CLAMPLED,0,7738,59930,DI Change
01/15/2014 02:26:07.733 AM,DI,1,INDEX COMLPETE,0,7656,26736,DI Change
01/15/2014 02:26:07.753 AM,DI,4,UNITS RETURNED,1,7735,797,DI Change
01/15/2014 02:26:09.373 AM,DI,2,FIXTURES CLAMPLED,1,7739,59930,DI Change
01/15/2014 02:26:13.081 AM,DI,1,INDEX COMLPETE,1,7657,26736,DI Change
01/15/2014 02:26:13.101 AM,DI,4,UNITS RETURNED,0,7735,802,DI Change
01/15/2014 02:26:14.064 AM,DI,2,FIXTURES CLAMPLED,0,7739,59935,DI Change
01/15/2014 02:26:25.095 AM,DI,1,INDEX COMLPETE,0,7657,26748,DI Change
01/15/2014 02:26:25.116 AM,DI,4,UNITS RETURNED,1,7736,802,DI Change
01/15/2014 02:26:27.169 AM,DI,2,FIXTURES CLAMPLED,1,7740,59935,DI Change
01/15/2014 02:26:30.880 AM,DI,1,INDEX COMLPETE,1,7658,26748,DI Change
01/15/2014 02:26:30.900 AM,DI,4,UNITS RETURNED,0,7736,808,DI Change
01/15/2014 02:26:31.864 AM,DI,2,FIXTURES CLAMPLED,0,7740,59940,DI Change
01/15/2014 02:26:42.571 AM,DI,1,INDEX COMLPETE,0,7658,26760,DI Change
01/15/2014 02:26:42.677 AM,DI,4,UNITS RETURNED,1,7737,808,DI Change
01/15/2014 02:26:44.968 AM,DI,2,FIXTURES CLAMPLED,1,7741,59940,DI Change
01/15/2014 02:26:48.899 AM,DI,1,INDEX COMLPETE,1,7659,26760,DI Change
01/15/2014 02:26:48.919 AM,DI,4,UNITS RETURNED,0,7737,814,DI Change
01/15/2014 02:26:49.883 AM,DI,2,FIXTURES CLAMPLED,0,7741,59945,DI Change
01/15/2014 02:27:00.803 AM,DI,1,INDEX COMLPETE,0,7659,26771,DI Change
01/15/2014 02:27:00.819 AM,DI,4,UNITS RETURNED,1,7738,814,DI Change
01/15/2014 02:27:02.987 AM,DI,2,FIXTURES CLAMPLED,1,7742,59945,DI Change
01/15/2014 02:27:06.811 AM,DI,1,INDEX COMLPETE,1,7660,26771,DI Change
01/15/2014 02:27:06.830 AM,DI,4,UNITS RETURNED,0,7738,820,DI Change
01/15/2014 02:27:07.793 AM,DI,2,FIXTURES CLAMPLED,0,7742,59950,DI Change
01/15/2014 02:27:18.824 AM,DI,1,INDEX COMLPETE,0,7660,26783,DI Change
01/15/2014 02:27:18.845 AM,DI,4,UNITS RETURNED,1,7739,820,DI Change
01/15/2014 02:27:20.794 AM,DI,2,FIXTURES CLAMPLED,1,7743,59950,DI Change
01/15/2014 02:28:18.231 AM,DI,1,INDEX COMLPETE,1,7661,26783,DI Change
01/15/2014 02:28:18.342 AM,DI,4,UNITS RETURNED,0,7739,880,DI Change
01/15/2014 02:28:19.322 AM,DI,2,FIXTURES CLAMPLED,0,7743,60008,DI Change
01/15/2014 02:28:30.027 AM,DI,1,INDEX COMLPETE,0,7661,26795,DI Change
01/15/2014 02:28:30.046 AM,DI,4,UNITS RETURNED,1,7740,880,DI Change
01/15/2014 02:28:31.989 AM,DI,2,FIXTURES CLAMPLED,1,7744,60008,DI Change
01/15/2014 02:31:48.126 AM,DI,3,SPINDLE,0,130,15703,DI Change
01/15/2014 02:31:48.233 AM,DI,2,FIXTURES CLAMPLED,0,7744,60204,DI Change
01/15/2014 02:31:48.243 AM,DI,4,UNITS RETURNED,0,7740,1078,DI Change
